(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) X,(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) Y
0.000202532626158611,1.439877025623254
0.000202535398849773,1.440132474049125
0.0002025365161798887,1.440233757411193
0.0002025378040207801,1.44034961869785
0.0002025386258465639,1.440422821519536
0.0002025391320492504,1.440467815851884
0.0002025395364878042,1.440503500414787
0.0002025399743434671,1.440542162388903
0.0002025404336992763,1.44058245164411
0.0002025405987659616,1.440597002650357
0.0002025407002831107,1.440605879850826
0.0002025407934563268,1.440614129337572
0.0002025408909593747,1.440622701797107
0.0002025409895138261,1.440631369341328
0.0002025410765905684,1.440638971691379
0.0002025411387791854,1.440644397862556
0.00020254117703419,1.440647715206493
0.0002025412306287864,1.440652411032171
0.0002025412682715699,1.440655286752884
0.0002025413254125278,1.440660194887227
0.0002025413703613588,1.440664056007432
0.0002025414335290913,1.440669568490984
0.0002025415101849499,1.440676227661419
0.0002025416145851047,1.440685334942833
0.0002025417559466294,1.440697623150874
0.0002025419465378675,1.44071419673362
0.0002025421040230664,1.440727851679182
0.0002025422860829192,1.440743638016792
0.0002025424867739915,1.440760993690481
0.0002025428158592875,1.440789413144232
0.0002025432334619676,1.440825351325233
0.0002025438157991359,1.44087528358086
0.0002025444978964333,1.440933464122881
0.000202545528676595,1.441020818972095
0.0002025468382000949,1.441130790108667
0.0002025474929618449,1.441185375174781
0.0002025488024853448,1.441293724170435
0.0002025500644590023,1.441397149708144
0.0002025516091638398,1.441522419234164
0.0002025546985735147,1.441768729992299
0.0002025577022201448,1.442002883410679
0.000202563709513405,1.44245615030401
0.0002025705117789829,1.442946204349443
0.0002025824177812036,1.443749247773755
0.0002025950494550834,1.444531327755489
0.0002026175707446457,1.445771426100612
0.0002026417870535738,1.446915021885756
0.0002026774266121566,1.448312691937821
0.0002027183302358212,1.449586254640406
0.0002027724081748202,1.450870674947599
0.0002028440729004012,1.452079473265866
0.00020296,1.453296875005846
0.0002029821936989515,1.453445250742205
0.0002030227737945859,1.453692816484829
0.0002030612415461286,1.453887815684566
0.0002031381770492139,1.45419226420982
0.0002032920480553845,1.454582357633093
0.0002035997900677258,1.454964805982284
