I0.phi_h X,I0.phi_h Y
0.004799444323347728,8.502885854180491e-05
0.004799444546463472,7.325030664455277e-05
0.004799444803970346,6.172718138299921e-05
0.004799445108996402,5.010192278532852e-05
0.004799445475951057,3.824905172779898e-05
0.004799445921569099,2.636620547958676e-05
0.004799446469978624,1.518898685597696e-05
0.004799447158219357,6.230237785441452e-06
0.004799448035984842,1.116464495690888e-06
0.004799449068604751,-1.93131063240103e-07
0.004799450285859863,-1.772330236478227e-07
0.004799451759038404,-5.712829140180555e-08
0.004799453119262829,2.989182226409338e-09
0.004799454451372895,2.135283113509254e-08
0.004799455966672527,2.724259473567224e-08
0.004799457699625691,2.708689525974932e-08
0.004799459574106573,2.632933104775101e-08
0.004799461727720102,2.613240886146419e-08
0.004799464374912888,2.529777395900763e-08
0.004799467590959099,2.432117366169296e-08
0.004799471562687919,2.324275506197128e-08
0.004799476432729253,2.218002989770028e-08
0.004799482405866318,2.122806800820093e-08
0.0047994897164609,2.043853450125634e-08
0.00479949864232317,1.980031583097066e-08
0.004799509498186413,1.927348800914029e-08
0.004799522651543834,1.882252903971886e-08
0.004799538539437497,1.84333195740046e-08
0.004799557706661172,1.810946563736316e-08
0.004799580906548191,1.786179816326062e-08
0.004799609393430525,1.769857248229525e-08
0.004799644308621223,1.761719110935173e-08
0.00479968446694735,1.759553955688991e-08
0.004799723256149584,1.761825752575532e-08
0.004799758103039545,1.768410318089993e-08
0.004799799503689881,1.776127039706302e-08
0.004799865916668969,1.78481252854816e-08
0.00479992,1.789833687216772e-08
0.00479992799720837,1.790303190867557e-08
0.004799936792974713,1.791302102287399e-08
0.004799948306315006,1.791619514193218e-08
0.00479997133299559,1.793103121872437e-08
0.00480001738635676,1.795168929474835e-08
0.0048001094930791,1.797928502947743e-08
0.004800293706523778,1.800670898175242e-08
0.004800662133413136,1.80241550627658e-08
0.004801398987191852,1.802173727351198e-08
0.004802,1.800685867616076e-08
0.00480203,1.800584711957123e-08
0.004802060064602864,1.800483075119791e-08
0.004802111774807619,1.800312014207412e-08
0.004802215195217127,1.799977240779531e-08
0.004802251380741106,1.799862276871577e-08
0.004802307702283279,1.799685292602608e-08
0.004802351083627599,1.799550514235241e-08
0.004802386091239142,1.799442665181504e-08
0.004802421961321795,1.799333006665253e-08
0.004802436621144029,1.799288698848329e-08
0.004802451964787289,1.799244953519307e-08
0.004802457366721666,1.799248222576703e-08
0.00480246341969891,1.799362082789354e-08
0.00480246461770228,1.800116921156095e-08
0.004802466778953793,1.801753733940408e-08
0.004802469253645325,1.810604031104163e-08
0.004802471316612806,1.860551143544968e-08
0.004802473074103468,2.008194632286344e-08
0.004802474727195486,2.167910854162427e-08
0.004802476318412034,2.21867536215423e-08
0.00480247758959942,2.727674981349145e-08
0.004802478668957155,4.621349358405643e-08
0.004802479130361374,9.430427990132883e-08
0.004802479601606611,1.780215966380302e-07
0.00480247983095134,3.553130326954374e-07
0.004802480061888431,5.096249120976928e-07
0.00480248026822635,1.976540976622703e-07
0.004802480479475858,-3.254080464009845e-06
0.004802480628738409,-1.398695679161718e-05
0.004802480781889593,-3.573232165155353e-05
0.004802480912839235,-6.134712822958947e-05
0.004802481040779215,-9.875703447816203e-05
0.004802481114338322,-0.0001392592813567329
0.004802481188105633,-0.000215849310729105
0.004802481225921148,-0.0002927682480051195
0.004802481263588137,-0.0004106195956223853
0.004802481296482477,-0.0005495439360183357
0.004802481326354831,-0.0006844908482136577
0.004802481364486027,-0.0008447780075183683
0.004802481426535028,-0.001081801737044344
0.004802481459924248,-0.001274888127297067
0.004802481495837385,-0.001602929596706331
0.004802481525019963,-0.00187997712733663
0.004802481538563322,-0.001842698427521639
0.004802481551848632,-0.001548455052542068
0.00480248156370246,-0.001110352688861575
0.004802481575569257,-0.0006053059445408692
0.004802481591410312,1.503092284569048e-05
0.004802481608735603,0.0004954475925537965
0.004802481623486326,0.0007431343430780335
0.004802481637521669,0.0008547066505351568
0.004802481652298975,0.0008789872115224106
0.004802481668678324,0.0008397458025449275
0.004802481688209619,0.0007491651626074532
0.004802481713318076,0.0006139273234345832
0.004802481745614595,0.0004593910939045893
0.004802481781200736,0.0003377851897199799
0.004802481815710288,0.0002646277975816517
0.004802481850312047,0.0002177458179099362
0.004802481887549063,0.0001846025014078795
0.004802481929797991,0.0001558375448773584
0.004802481981040417,0.0001260374037801253
0.004802482046007257,9.383413781505853e-05
0.004802482115532375,6.725155944286314e-05
0.004802482204835258,4.520026547939955e-05
0.004802482302509493,3.547101340667197e-05
0.004802482389028151,4.215662764314297e-05
0.004802482452820801,6.787228553687645e-05
0.004802482497871109,0.0001107212472093415
0.004802482531249421,0.0001490779189320771
0.004802482561707833,0.0001723876543210844
0.004802482598616562,0.0001811890540633462
0.004802482631886543,0.0001927832855146977
0.004802482648199965,0.0002554127101738935
0.004802482664434485,0.0004554435488996759
0.004802482680533786,0.000817435174807432
0.004802482694742242,0.001181186078314943
0.004802482711177678,0.001452218455107324
0.004802482726104029,0.001515112317909743
0.004802482739559549,0.001419690161325769
0.004802482752529891,0.001122194514667025
0.004802482763727082,0.0006047438140601414
0.004802482773069805,4.551098347919252e-05
0.004802482783215866,-0.0004950673342465472
0.004802482796604816,-0.0008241703400089829
0.004802482806554392,-0.0008209199327707495
0.004802482816199698,-0.0007178759745518056
0.00480248282713118,-0.0005699241564246097
0.00480248283929382,-0.0004066549479722074
0.004802482851846336,-0.0002544980665779341
0.004802482865615672,-0.0001279128054471664
0.004802482882755739,-3.513224515953562e-05
0.004802482902627411,1.240775366913091e-05
0.00480248292297878,2.896173311541354e-05
0.004802482944428514,3.570217110527591e-05
0.004802482968026091,3.754199091077894e-05
0.004802482996047913,3.848807931498172e-05
0.004802483030733515,3.846721975851468e-05
0.004802483073305561,3.730636278129146e-05
0.004802483124116339,3.530382186457074e-05
0.004802483184076687,3.273567508925096e-05
0.004802483251876544,2.967836737276418e-05
0.004802483330677126,2.60532326160283e-05
0.004802483413591029,2.217197717249367e-05
0.004802483506981161,1.771094380016599e-05
0.004802483601069055,1.344429234211071e-05
0.004802483692529028,9.768361929718236e-06
0.004802483786258098,6.481830049269893e-06
0.004802483896150486,3.166270105372428e-06
0.004802484035205287,-2.934387005348758e-07
0.004802484207442673,-3.578153637658303e-06
0.004802484410094956,-6.238246099747105e-06
0.004802484644882895,-8.092888033556309e-06
0.004802484920906497,-9.093116875665237e-06
0.004802485236201061,-9.248034176984566e-06
0.004802485595458904,-8.71389144776545e-06
0.004802486015334008,-7.650048777242014e-06
0.004802486520939192,-6.231070432080134e-06
0.004802487155090815,-4.630034450918469e-06
0.004802487938962861,-3.110235697351808e-06
0.004802488838225294,-1.929768537926269e-06
0.004802489838183,-1.116935982610109e-06
0.004802490944480489,-5.967461600456452e-07
0.004802492197100636,-2.796867582514672e-07
0.004802493518072188,-1.144200800207894e-07
0.00480249494178341,-3.282845928581138e-08
0.004802496593489894,5.475333673730895e-09
0.004802498360403668,1.86216900636131e-08
0.004802500301448099,2.169550851924323e-08
0.004802502597776012,2.167636217767384e-08
0.004802505456496708,2.117512128901536e-08
0.004802508925929363,2.105144281765615e-08
0.004802513195671482,2.118757586953555e-08
0.004802518431078865,2.130767948042041e-08
0.004802524855128369,2.12912045336017e-08
0.004802532712157818,2.116782738840483e-08
0.004802542290769381,2.099738086671309e-08
0.004802553923261943,2.080679640555925e-08
0.00480256800076367,2.059656893678932e-08
0.004802584992748384,2.036309593101222e-08
0.00480260550071741,2.010787729525661e-08
0.004802630406890053,1.983639716564186e-08
0.00480266115004636,1.955581762837882e-08
0.004802698403369513,1.928638921264708e-08
0.004802738973768187,1.906548109442401e-08
0.004802775404223098,1.891865183143024e-08
0.004802811015605777,1.881130652649206e-08
0.004802858744272498,1.870729529175966e-08
0.004802909372136249,1.863185484468304e-08
0.00480296,1.858046666630985e-08
0.004802967737514878,1.857473422953961e-08
0.004802975972588687,1.856883398604477e-08
0.004802986962023681,1.856136690272542e-08
0.004803008940893669,1.854776396396974e-08
0.004803052898633644,1.852487440167146e-08
0.004803140814113596,1.849067873837808e-08
0.004803316645073499,1.844640018367766e-08
0.004803668306993305,1.839714899174889e-08
0.004804371630832918,1.835815481170413e-08
0.004805778278512143,1.83600078053268e-08
0.004807807609748718,1.839774015090743e-08
0.004810838391699809,1.843165570281618e-08
0.004816443175716191,1.844433229975735e-08
0.004825602379756828,1.844051124740479e-08
0.004838571585419157,1.843697257640246e-08
0.004863956117431647,1.843632738527357e-08
0.004898960000000001,1.843654862788647e-08
0.004899110680589328,1.843655103975514e-08
0.00489922524208621,1.843655259135713e-08
0.00489928252283465,1.843655377941325e-08
0.004899325255341288,1.843655463943187e-08
0.00489936123355717,1.843655547345051e-08
0.004899383303393815,1.84365560211676e-08
0.004899405297235827,1.84365563382463e-08
0.004899412867814812,1.843655676053137e-08
0.004899421135919914,1.84365574051936e-08
0.004899422749690179,1.843657341141586e-08
0.004899425534891668,1.843658472843953e-08
0.004899428550971088,1.843675223763198e-08
0.004899430686224775,1.843837453506872e-08
0.004899432535041312,1.844402152455465e-08
0.004899434199470895,1.844825441752716e-08
0.004899435885680878,1.843754013275562e-08
0.004899437286156379,1.846112703417664e-08
0.004899438416672875,1.858825771212578e-08
0.004899438954437487,1.91300108566989e-08
0.004899439494395373,1.97314530218833e-08
0.004899439744055865,2.459272362060262e-08
0.004899439998770343,2.484883067448759e-08
0.00489944021782255,1.265253674098209e-08
0.004899440417244504,-8.981413462414332e-08
0.004899440579042858,-4.999850538356284e-07
0.004899440756542793,-1.397008323122483e-06
0.004899440894726119,-2.342242113448344e-06
0.004899441020970525,-3.808441740700489e-06
0.00489944113553212,-8.396162485312574e-06
0.004899441186890034,-1.857799997919212e-05
0.004899441239380505,-4.025735390372603e-05
0.004899441281594212,-8.33944374219395e-05
0.004899441312999366,-0.00017019012932971
0.004899441343213433,-0.0002952927686229712
0.004899441372728603,-0.0003380556449353112
0.004899441403455881,-0.0003463404271374361
0.004899441429324001,-0.00035330734236285
0.004899441464418137,-0.0003672235468524345
0.004899441512399441,-0.0003750302597288297
0.004899441528475258,-0.0003498489265442252
0.004899441549786263,-0.0002260131133517082
0.004899441565459542,-6.217353705387063e-05
0.00489944157792275,6.630183245344445e-05
0.0048994415940848,0.0001820426614793157
0.004899441616976846,0.0002486941918372768
0.004899441633061726,0.0002457422330145638
0.004899441648702411,0.000227102733518784
0.004899441666241241,0.0002062728545619333
0.004899441687198719,0.0001889222491456119
0.004899441714213635,0.0001757021396638377
0.004899441749279868,0.0001648207789046445
0.004899441792590013,0.0001535626051789388
0.004899441844051877,0.0001387277964164398
0.004899441904014581,0.0001206739527064379
0.004899441974577375,0.0001003811562404013
0.004899442061104856,7.992309406536449e-05
0.004899442131172186,6.884950525668433e-05
0.004899442223090055,6.386536206708421e-05
0.004899442326889943,7.986386746359454e-05
0.004899442410179079,0.0001370194049820116
0.004899442469772569,0.0002544380545835852
0.004899442511584,0.0004295791642768825
0.004899442543206798,0.0006159827940676043
0.004899442573496305,0.0008016367419749373
0.004899442608517855,0.0009642771910207414
0.004899442643547212,0.001079487709323027
0.00489944267843243,0.001183349451390186
0.004899442708348189,0.001259135112511043
0.004899442744466106,0.001296919536073561
0.004899442760627459,0.001252790030680409
0.004899442778928005,0.001088058900576797
0.004899442793373383,0.000878886492089614
0.004899442806785164,0.000674152164756738
0.004899442827238883,0.0004309140124710547
0.004899442845584819,0.0002973086086834814
0.004899442861425287,0.0002293816186419359
0.004899442878608554,0.0001823544880136056
0.004899442898464233,0.0001453797400030991
0.004899442922648172,0.0001130920797644324
0.004899442953028587,8.3070042308951e-05
0.004899442990985921,5.519873718560951e-05
0.004899443037073832,3.059065693114477e-05
0.00489944309111135,1.144622826774254e-05
0.004899443151225739,4.825161328110985e-07
0.004899443215455356,-3.160540454240999e-06
0.004899443287244424,-3.213816850566594e-06
0.004899443373343762,-2.351463713301376e-06
0.00489944345836601,-2.270307136558997e-06
0.00489944358317662,-3.290181046461261e-06
0.004899443688448813,-4.066992302864481e-06
0.004899443779486034,-4.265127756616925e-06
0.004899443882142356,-4.216848265619825e-06
0.004899444012694492,-4.188237774920992e-06
0.004899444182934951,-4.193540560248909e-06
0.004899444386700921,-4.175689849328448e-06
0.00489944461879439,-4.124364868962567e-06
0.00489944488864765,-4.036549014721013e-06
0.004899445210291546,-3.92222178935046e-06
0.004899445598517693,-3.771097649880052e-06
0.004899446071514904,-3.567617874169018e-06
0.004899446656663537,-3.286628717597518e-06
0.004899447395458182,-2.890436520192281e-06
0.004899448340938163,-2.342980900898784e-06
0.004899449416318698,-1.734641876519901e-06
0.004899450654933538,-1.148083953776262e-06
0.004899451767461501,-7.711161365298491e-07
0.004899452863936104,-5.125217241470422e-07
0.004899454051589458,-3.248407143838832e-07
0.004899455372887154,-1.92855622328625e-07
0.004899456896680111,-1.041257211828677e-07
0.004899458694083664,-4.80451015516074e-08
0.004899460742203636,-1.66546717585992e-08
0.004899463155180331,6.152416241906854e-11
0.004899466091432867,8.293781077828206e-09
0.004899469714025071,1.164553532830902e-08
0.004899474170306703,1.242887173822944e-08
