(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) X,(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) Y
9.93869299890418e-05,1.195290732947107e-06
9.938695537007643e-05,1.209901180909689e-06
9.938698065720708e-05,1.21994089374855e-06
9.93870031189015e-05,1.225312122765665e-06
9.938702581756236e-05,1.228221265581197e-06
9.938705049228141e-05,1.229607447750247e-06
9.938707895277189e-05,1.230005681751578e-06
9.9387113835435e-05,1.229725684059879e-06
9.938715869982301e-05,1.228916629902876e-06
9.938721905463699e-05,1.227593721564446e-06
9.938730313414541e-05,1.225638188495637e-06
9.938742032532172e-05,1.222949172707821e-06
9.938751906204756e-05,1.220823435121865e-06
9.938761791306222e-05,1.218792416657344e-06
9.938770226898057e-05,1.217094499850191e-06
9.938778932169525e-05,1.215371517204744e-06
9.938789462889327e-05,1.213355999118981e-06
9.938803283841095e-05,1.210842606180762e-06
9.938822158122837e-05,1.207642098211004e-06
9.938845786910775e-05,1.20398434133584e-06
9.938872512909036e-05,1.2002771457853e-06
9.93890170893003e-05,1.196702166472718e-06
9.938933648601698e-05,1.193301621182918e-06
9.938969588463225e-05,1.190040185061747e-06
9.939012489196584e-05,1.186827192412032e-06
9.939067840173398e-05,1.183599517839973e-06
9.939145227367676e-05,1.180459613503437e-06
9.939241716720399e-05,1.178213457575517e-06
9.93933369969915e-05,1.177314464029244e-06
9.939377428597721e-05,1.177221446990728e-06
9.939443564237075e-05,1.177349456149557e-06
9.939508240134106e-05,1.177701326682268e-06
9.939580136733925e-05,1.17827217827049e-06
9.939673859945266e-05,1.179187781974456e-06
9.939809830271125e-05,1.180666193811852e-06
9.940005743985892e-05,1.18279298311208e-06
9.940250264330135e-05,1.185131443759424e-06
9.940539416820994e-05,1.187279544456743e-06
9.940894336231876e-05,1.189068987605957e-06
9.941340059845079e-05,1.190355563562839e-06
9.941896606733986e-05,1.191081019147333e-06
9.94258074019995e-05,1.191345977979985e-06
9.943415377808041e-05,1.19134360343498e-06
9.944430583545916e-05,1.191243682030496e-06
9.945660020620715e-05,1.191137966927158e-06
9.947136755703199e-05,1.191049367910146e-06
9.94777530296577e-05,1.191019583846042e-06
9.94844525227055e-05,1.190990666088965e-06
9.948650877067188e-05,1.190982119703143e-06
9.948889460651813e-05,1.190972306774896e-06
9.949025499753186e-05,1.190966754549549e-06
9.949156504593955e-05,1.190961434693882e-06
9.949289638659287e-05,1.190956064878179e-06
