(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) X,(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) Y
0.0001003027553055446,0.0002935417561780174
0.0001006181821023134,-0.003134352734073698
0.0001010282259909194,-0.007682682429718923
0.0001016053784389422,-0.01414834930902742
0.000102,-0.01859815110366903
0.0001020010080751648,-0.01860954840440943
0.0001020017698592446,-0.01861816118188397
0.0001020032934274043,-0.01863538691326172
0.0001020048749459934,-0.01865326810682932
0.0001020080379831715,-0.01868903132250144
0.0001020143640575277,-0.01876056108100377
0.0001020270162062401,-0.01890363380253601
0.0001020523205036649,-0.01918983097137927
0.0001021029290985144,-0.01976242414115215
0.0001022041462882136,-0.02090835197290675
0.0001022547548830631,-0.02148167017991454
0.0001022861654623048,-0.02183761757305291
0.0001023102496196852,-0.02211059801666038
0.0001023354888844483,-0.02239672220472133
0.0001023537745190291,-0.02260404893464352
0.0001023666728106247,-0.02275030875689277
0.0001023769159625496,-0.02286647003309483
0.0001023856844127084,-0.02296591413323312
0.0001023935352399389,-0.0230549564134942
0.0001024007795219743,-0.02313712361056308
0.0001024075968182193,-0.02321445145775436
0.0001024105832885449,-0.02324832778257924
0.0001024138150155731,-0.02328498688232516
0.0001024151002819412,-0.02329956652049825
0.0001024164131303392,-0.02331445916890373
0.0001024176571133074,-0.02332857074702333
0.0001024183968959266,-0.02333696280395325
0.0001024191421713895,-0.02334541722374994
0.0001024195456250813,-0.02334999403815585
0.0001024199343203998,-0.02335440345607631
0.0001024202733579116,-0.02335824957330002
0.0001024205509967209,-0.02336139919269309
0.0001024207920928859,-0.023364134282434
0.0001024210088457173,-0.02336659323276713
0.0001024212103123812,-0.02336887879095473
0.0001024214012007691,-0.0233710443659223
0.0001024215838579306,-0.02337311658486596
0.0001024217600770276,-0.02337511579203411
0.0001024219313923558,-0.02337705939563639
0.0001024220990749539,-0.02337896181807131
0.0001024222641361817,-0.02338083453652418
0.00010242242734214,-0.02338268624656847
0.000102422589232211,-0.02338452307252026
0.0001024227501280817,-0.0233863486698167
0.0001024229101337617,-0.0233881642252074
0.0001024230691357493,-0.02338996845862351
0.0001024232268120644,-0.02339175772559843
0.0001024233826558109,-0.023393526284615
0.0001024235359298305,-0.02339526578218165
0.0001024236860156705,-0.02339696921316203
0.0001024238321466745,-0.02339862789185554
0.0001024239734781506,-0.02340023224797538
0.000102424109296375,-0.02340177419895717
0.0001024242390030198,-0.02340324697353457
0.0001024243621455779,-0.02340464545743515
0.0001024244784796706,-0.0234059669013047
0.0001024245880305723,-0.02340721162035475
0.0001024246911386909,-0.02340838351289287
0.0001024247884823988,-0.02340949032288675
0.0001024248811534979,-0.02341054450158886
0.0001024249709897705,-0.02341156699659308
0.0001024250615243753,-0.02341259807780061
0.0001024251607087155,-0.02341372842789791
0.0001024252962667454,-0.02341527450726555
0.0001024254604046636,-0.02341714816806295
0.0001024255884585271,-0.02341861089963027
0.0001024257146242214,-0.02342005221231902
0.0001024258478278565,-0.02342157117852528
0.000102425984725641,-0.02342311792964769
0.0001024261298256169,-0.02342470603609625
0.0001024262421818332,-0.02342584744976506
0.000102426327380211,-0.02342660135147967
0.0001024263950033887,-0.02342704547244367
0.000102426442476489,-0.02342718108931119
0.0001024264768112734,-0.02342712728151386
0.0001024265105966604,-0.02342690958916926
0.0001024265574362234,-0.02342630283567471
0.0001024266042460103,-0.02342543235739392
0.0001024266489861545,-0.02342710094753797
0.0001024266707558074,-0.02343468559971429
0.0001024266872972092,-0.02345375885204604
0.0001024267047680475,-0.02350969794618263
0.0001024267177959726,-0.02359178234140302
0.0001024267304389462,-0.02371723653124791
0.0001024267454513447,-0.02393575056586406
0.0001024267571031413,-0.0241601750800936
0.0001024267680256052,-0.02441375803005363
0.0001024267779748662,-0.02467883169215801
0.0001024267864875366,-0.02492853177377052
0.0001024267939508396,-0.02516162678889433
0.0001024268023684656,-0.02543491092805372
0.0001024268121637814,-0.02575593349600269
0.0001024268194104621,-0.02598703757917531
0.000102426826546621,-0.02620035594478121
0.000102426833661165,-0.02639056988440935
0.0001024268405574473,-0.02654728444716947
0.0001024268473332871,-0.02667117262496277
0.0001024268543004583,-0.02676652821711878
0.0001024268625375312,-0.02683985728605887
0.0001024268713799638,-0.02687787944654918
0.0001024268802420939,-0.02688245469785455
0.0001024268883256997,-0.02686456365876089
0.0001024268976100374,-0.02682593569717084
0.0001024269075507564,-0.02677001365355391
0.0001024269203257792,-0.02668445054533575
0.0001024269401959796,-0.02653516245583665
0.0001024269657760822,-0.02632970521701428
0.0001024269996146312,-0.02605046237192588
