I0.phi_s X,I0.phi_s Y
0.005599455046220153,-5.478914371567026e-08
0.005599456677102726,-2.334556939129808e-08
0.005599458449236003,-5.192153301201048e-09
0.005599460420838846,5.592400702124129e-09
0.005599462748698539,1.222155454389653e-08
0.005599465635257521,1.605262778663477e-08
0.005599469141460909,1.773766780118858e-08
0.005599473460479989,1.808619256254785e-08
0.005599478758119374,1.780108182335599e-08
0.005599485256298773,1.739721267787748e-08
0.005599493201578518,1.712039406055223e-08
0.005599502885898373,1.700152085181315e-08
0.005599514644831096,1.69788803130853e-08
0.005599528872883274,1.699157777544549e-08
0.005599546044849615,1.700933190093872e-08
0.00559956677266453,1.702408533678036e-08
0.005599591963049978,1.703637181603709e-08
0.005599623048517164,1.704812745915463e-08
0.005599660640269745,1.705984375936461e-08
0.005599701185946712,1.706990337530007e-08
0.005599737334977575,1.707666980106625e-08
0.005599773209944633,1.708148158438176e-08
0.005599822163498035,1.7085476062961e-08
0.005599871081749017,1.708706958413287e-08
0.00559992,1.708679926728581e-08
0.005599927605751929,1.708658131108881e-08
0.005599935703906932,1.708632695278274e-08
0.005599946468510794,1.708594335543998e-08
0.005599967997718518,1.708501974481955e-08
0.005600011056133966,1.708264525192808e-08
0.005600097172964861,1.707642640249155e-08
0.005600269406626652,1.706143289277575e-08
0.005600613873950234,1.703291703272661e-08
0.005601302808597398,1.699927790550464e-08
0.005602,1.699025908200565e-08
0.00560203,1.69903788514459e-08
0.005602060414092444,1.699083041620383e-08
0.00560211725704464,1.699095903813072e-08
0.005602230942949032,1.69940452213266e-08
0.00560226653532516,1.70232274160804e-08
0.005602314322476341,1.70802783094398e-08
0.00560235468796905,1.712217442937342e-08
0.005602391551254627,1.71758071669683e-08
0.005602427231867134,1.737020521473983e-08
0.005602440376758383,1.79900622982387e-08
0.005602454262245132,1.852603275071707e-08
0.005602458924480412,2.094678216035609e-08
0.005602464223258902,1.970260228417659e-08
0.005602466463999687,2.037559555693174e-08
0.005602468740527059,-1.333731025212043e-08
0.005602470858236803,-2.065306911542974e-07
0.005602472692596513,-1.323217795559822e-06
0.005602474345211135,-7.00438187595204e-06
0.005602475998956748,-2.791895260343784e-05
0.005602477359431623,-6.267399415237209e-05
0.005602478484361693,-0.0001019724426791798
0.005602479000645031,-0.000129810540422711
0.00560247952157741,-0.0001661270964321457
0.005602479765662672,-0.0001909669933406671
0.005602480014048551,-0.0002219369920153632
0.005602480229434643,-0.0002575041372068282
0.005602480430745542,-0.000306874311124657
0.005602480589015395,-0.0003746406434105027
0.005602480758956483,-0.0004951420416348985
0.005602480894297795,-0.0006332523675795437
0.005602481020462998,-0.0008108345557079816
0.005602481134399168,-0.001069726200019662
0.005602481183079732,-0.001275216104930966
0.005602481233201044,-0.001609273001692219
0.005602481273884384,-0.002033991829362502
0.005602481305148509,-0.002455627362353489
0.005602481336070988,-0.002897090633658716
0.005602481378448675,-0.003491267946915325
0.005602481417396178,-0.004121184358239787
0.005602481459290852,-0.005126700518347592
0.005602481490556555,-0.006230048371194822
0.005602481516023772,-0.007214086242220459
0.005602481530265367,-0.007483260984745745
0.00560248154421356,-0.007062662626296895
0.005602481555914533,-0.006153384232291068
0.005602481566823156,-0.004920148580532339
0.005602481578640471,-0.003257985941261104
0.005602481597632553,-0.0007027491938553687
0.005602481612621026,0.0008350228935930194
0.005602481625021434,0.001716255617056511
0.00560248163830921,0.002321721359456957
0.005602481652669201,0.002687627633882073
0.005602481669328227,0.002890249430749483
0.005602481689969114,0.002996211941111559
0.005602481716452582,0.003039916873607525
0.005602481745110525,0.003218838499539213
0.005602481776655149,0.003755179692080459
0.005602481813520609,0.004830381564655567
0.005602481849142429,0.006368282480222585
0.005602481886223276,0.008529987873976274
0.005602481927150273,0.01163655403429742
0.005602481974548608,0.01628673070954195
0.005602482032651616,0.02376265673059123
0.005602482100402461,0.03544790559841096
0.005602482190154156,0.05738068313700065
0.005602482289665738,0.09463575863763388
0.005602482379150085,0.1490815573649908
0.005602482445901722,0.2161156402791159
0.005602482493061556,0.2909079594267383
0.005602482527451651,0.3675696602573315
0.005602482557799303,0.4535983315606057
0.005602482593222696,0.5761124937453063
0.005602482610628508,0.6445282549023302
0.005602482629085134,0.7227105208071092
0.00560248264823216,0.8108811033868234
0.005602482663660869,0.88742359971262
0.005602482681863846,0.9830958035606238
0.005602482698183817,1.072617672232675
0.005602482712923407,1.155644230274185
0.005602482728038728,1.241953562186511
0.0056024827448163,1.335597563108808
0.005602482759722143,1.411596540558178
0.005602482770269267,1.460118094271242
0.005602482780297837,1.501182742088331
0.005602482793159401,1.546308949618876
0.005602482803542259,1.577332343180332
0.005602482813512692,1.60324025974839
0.005602482824953965,1.628821954385327
0.005602482836928139,1.651461768847748
0.005602482849415372,1.671307842048391
0.005602482863127299,1.689524186285202
0.005602482879417167,1.70734586989045
0.0056024828994975,1.724956858745559
0.005602482920282816,1.73939266205024
0.005602482941806934,1.751309908588783
0.005602482964319702,1.76127194747852
0.005602482990021543,1.77022638794445
0.005602483021030998,1.778332256963036
0.005602483058688803,1.785099291680489
0.005602483103224203,1.789950416634626
0.005602483154676409,1.792893266068896
0.005602483214439707,1.794518446545192
0.005602483286611167,1.79556667869937
0.005602483371945551,1.796587062351044
0.005602483456700265,1.797537043913309
0.005602483581574375,1.798529132799402
0.005602483686528196,1.79895114720311
0.005602483777254125,1.799136722632766
0.005602483879554747,1.799284922761682
0.00560248400966971,1.79943687195218
0.005602484179401233,1.799582221381189
0.005602484382532365,1.799695046145651
0.005602484613915767,1.799774829197472
0.00560248487664727,1.7998317230369
0.005602485167850201,1.799871931815668
0.005602485497548041,1.799901141186188
0.005602485881130784,1.799923741398242
0.005602486340870638,1.79994217822107
0.005602486913248121,1.799958397969976
0.005602487659729895,1.799973875144204
0.005602488493009134,1.799985427005167
0.005602489426232036,1.799993273873779
0.005602490521403967,1.799997767273517
0.005602491740375757,1.799999415354035
0.005602493056822103,1.799999747144994
0.005602494428761269,1.799999770539823
0.005602495981038984,1.799999763611461
0.005602497724003773,1.799999872845726
0.005602499589130678,1.799999909380841
0.00560250173700507,1.799999934234107
0.005602504390563604,1.799999953190228
0.005602507613896555,1.799999965954958
0.005602511591606044,1.799999974092303
0.005602516466323928,1.799999978622849
0.005602522446223931,1.799999980788452
0.005602529766132159,1.79999998170004
0.005602538703276498,1.799999982014298
0.005602549572098127,1.799999981927688
0.005602562740687282,1.799999981921106
0.005602578646841563,1.799999981979738
0.005602597836216833,1.799999982040719
0.005602621063924214,1.799999982074283
0.005602649588996671,1.799999982089401
0.005602684547004647,1.79999998210465
0.005602724723198373,1.799999982154935
0.005602763464877625,1.799999982214002
0.005602798311636158,1.799999982211911
0.005602839800888094,1.799999982197941
0.005602906442313219,1.799999982198436
0.005602960000000001,1.799999982198902
0.005602967958250429,1.799999982200878
0.005602976732046315,1.799999982193604
0.00560298818295124,1.799999982201491
0.005603011084761089,1.799999982198384
0.005603056888380789,1.799999982198838
0.005603148495620187,1.799999982198843
0.005603331710098984,1.799999982198843
0.005603698139056577,1.799999982198843
0.005604430996971763,1.799999982198842
0.00560577408839452,1.799999982198842
0.005607582402799369,1.799999982198842
0.005610216500605225,1.799999982198842
0.005615036699661607,1.799999982198842
0.005623383589590181,1.799999982198842
0.005634540612426486,1.799999982198842
0.005654656113690764,1.799999982198842
0.005676808056845383,1.799999982198842
0.00569896,1.799999982198842
0.005699105545097282,1.799999982198836
0.005699217488591778,1.799999982191378
0.005699273460339025,1.799999982089693
0.005699317805103183,1.799999982016038
0.005699353907006352,1.799999982015509
0.005699388656243289,1.799999981883019
0.005699401327353765,1.799999981563039
0.005699414779571346,1.799999983635566
0.005699419290103871,1.799999988795012
0.00569942441833629,1.800000037271279
0.005699426630060071,1.800000191112013
0.005699428863447562,1.800000943556971
0.005699430961845123,1.800004425448513
0.005699432779650395,1.800016336957389
0.005699434431303828,1.800043262600266
0.005699436069316588,1.800091178307907
0.005699437407218086,1.800163834324234
0.005699438529071973,1.800295478298404
0.005699439031489647,1.800442954384232
0.005699439540177295,1.800727367114541
0.005699439780619785,1.801024193032915
0.005699440024848804,1.801489172308435
0.005699440237944329,1.801847361676008
0.005699440440968704,1.800724277828498
0.005699440598449646,1.795144238384284
0.005699440766511015,1.777186613889842
0.005699440901974182,1.748541938765508
0.005699441028835634,1.704287697723004
0.005699441141881628,1.639046124017614
0.005699441191824808,1.595746297021084
0.00569944124293493,1.532296666745274
0.00569944128411689,1.457061656577052
0.005699441315155319,1.381056444543281
0.005699441345900291,1.284913367377517
0.005699441375855482,1.169578606561615
0.005699441406114253,1.037563197393407
0.005699441431681064,0.9155703726428931
0.005699441466138894,0.7364637759390007
0.005699441513249889,0.4694917836352876
0.005699441529169401,0.3768350094375995
0.005699441550146571,0.2651679457296507
0.005699441565657986,0.1983184654451077
0.005699441578120526,0.1564819038385268
0.005699441594402846,0.116476918521759
0.005699441616873506,0.08072496717478735
0.005699441632900197,0.06444768737580549
0.005699441648548445,0.05290516987964227
0.00569944166608033,0.04303348625707168
0.005699441687026943,0.03396834111258717
0.005699441713959918,0.02529149038487745
0.00569944174885779,0.01747127065631764
0.005699441791984486,0.01134929899599575
0.005699441843303443,0.007192158257268582
0.00569944190315812,0.004670032567942321
0.005699441973576802,0.003164931925842495
0.005699442059814489,0.002178090128262537
0.005699442129817836,0.001671748289662827
0.005699442220705139,0.001220846007949969
0.005699442325181693,0.0009599364651456045
0.005699442409097012,0.0009702378545344639
0.005699442469084394,0.001200852988423378
0.00569944251112485,0.001595566741388029
0.005699442542893089,0.00204411492814905
0.005699442573291157,0.002518751673934886
0.005699442608461582,0.002964776307117135
0.005699442645567649,0.003281698808692264
0.005699442682734648,0.003546124127669978
0.005699442712149769,0.00370778925198935
0.005699442747125949,0.003774549231304767
0.005699442762678096,0.003662264031352364
0.005699442780085246,0.003284400606035031
0.005699442794224821,0.002788109248754579
0.005699442807775493,0.00226048552764559
0.005699442830224797,0.001536374376860794
0.005699442848186042,0.001157174465852094
0.005699442863934002,0.0009485261336561789
0.005699442881350602,0.0007999742838075127
0.005699442901577473,0.0006847914461461575
0.005699442926508701,0.0005845344994475907
0.005699442957991605,0.0004910451010660515
0.005699442997240786,0.0004034586499482408
0.00569944304460202,0.000324820143776594
0.005699443099682898,0.000261242700933622
0.005699443160400454,0.0002197030987275449
0.005699443225320621,0.0001971601431315131
0.005699443298922814,0.0001832592669578683
0.005699443383856469,0.0001712244324585355
0.005699443469906729,0.0001584240730398692
0.005699443571751553,0.0001426721981809363
0.005699443671518398,0.0001291847429051336
0.005699443763374419,0.0001190808934461361
0.005699443866271949,0.0001095167104808433
0.005699443994911791,9.890706443277947e-05
0.00569944415840597,8.709005873336562e-05
0.005699444354915777,7.500164358804265e-05
0.005699444581533158,6.327467979329356e-05
0.005699444845642757,5.172387413847875e-05
0.005699445159550757,4.01056559916197e-05
0.005699445537221191,2.83536919325284e-05
0.005699445996223942,1.675413194864196e-05
0.005699446562608942,6.199410023979871e-06
0.0056994472757677,-1.604085307290072e-06
0.00569944818797498,-5.047276976451729e-06
0.005699449240670845,-4.636516798419549e-06
0.005699450501142346,-3.13457380911711e-06
0.00569945161814099,-2.037573172795789e-06
0.005699452702927571,-1.355453627974947e-06
0.005699453875752112,-8.673353039776894e-07
0.005699455178285705,-5.212885264667669e-07
0.005699456677511921,-2.872213700102749e-07
0.005699458442571979,-1.372281432494863e-07
0.005699460449917983,-5.299467053906834e-08
0.005699462803500571,-8.285268534518014e-09
0.005699465660160408,1.327230346434356e-08
0.00569946918314696,2.136321120137217e-08
0.005699473518658463,2.224628379627381e-08
0.005699478835088014,2.017803612615931e-08
0.005699485346473128,1.775761994198007e-08
0.005699493309956513,1.613344822284554e-08
0.00569950301830942,1.540151900296728e-08
0.00569951480683156,1.520656211808655e-08
0.005699529069170209,1.521496874268014e-08
0.005699546281815006,1.526394825245918e-08
0.005699567059657126,1.530803641323921e-08
0.005699592315228167,1.534428983185354e-08
0.005699623478318633,1.537482388968352e-08
0.005699661144937357,1.53882330509251e-08
0.005699701682302855,1.537785451781707e-08
0.00569973777295967,1.538166982219442e-08
0.005699773714514696,1.540854020907748e-08
0.005699822955810756,1.542334567649225e-08
0.005699871477905379,1.542679646959487e-08
0.005699920000000001,1.542517402667342e-08
0.005699927574892362,1.542309245202877e-08
0.00569993564097987,1.542649130923955e-08
0.005699946353090042,1.542027390455069e-08
0.005699967777310388,1.541878170356323e-08
0.00570001062575108,1.540994799010981e-08
0.005700096322632462,1.538773663717356e-08
0.005700267716395228,1.533395383895868e-08
0.005700610503920759,1.522953119256482e-08
0.005701296078971822,1.50992797948407e-08
0.005702,1.50543161098385e-08
0.005702029999999999,1.505456758548414e-08
0.005702060438199335,1.505440385201404e-08
0.00570211763238764,1.505490485442518e-08
0.005702232020764249,1.505633771262589e-08
0.005702267555028661,1.505690401475982e-08
0.005702314841312799,1.505772239319123e-08
